"log_date","user_id","install_time","gender","generation","device_type"
"2013-05-25",1043,1369467806,"F","50","Android"
"2013-05-25",1044,1369468247,"F","10","Android"
"2013-05-25",1045,1369468633,"F","20","Android"
"2013-05-25",1046,1369469013,"M","10","Android"
"2013-05-25",1047,1369469151,"F","20","Android"
"2013-05-25",1048,1369469288,"F","30","Android"
"2013-05-25",1049,1369469456,"M","10","iOS"
"2013-05-25",1050,1369469614,"M","20","iOS"
"2013-05-25",1051,1369469865,"M","20","iOS"
"2013-05-25",1052,1369470123,"F","30","iOS"
"2013-05-25",1053,1369470378,"M","20","Android"
"2013-05-25",1054,1369470660,"M","10","iOS"
"2013-05-25",1055,1369471003,"F","30","iOS"
"2013-05-25",1056,1369471274,"F","20","iOS"
"2013-05-25",1057,1369471562,"M","20","Android"
"2013-05-25",1058,1369471873,"M","20","iOS"
"2013-05-25",1059,1369472183,"F","30","Android"
"2013-05-25",1060,1369472475,"M","30","Android"
"2013-05-25",1061,1369472696,"F","10","Android"
"2013-05-25",1062,1369472981,"F","10","Android"
"2013-05-25",1063,1369473297,"F","30","Android"
"2013-05-25",1064,1369473542,"M","50","Android"
"2013-05-25",1065,1369473876,"F","30","Android"
"2013-05-25",1066,1369474116,"F","20","Android"
"2013-05-25",1067,1369474443,"F","30","iOS"
"2013-05-25",1068,1369474782,"M","20","Android"
"2013-05-25",1069,1369475066,"M","30","Android"
"2013-05-25",1070,1369475321,"M","20","Android"
"2013-05-25",1071,1369475601,"M","10","Android"
"2013-05-25",1072,1369475896,"M","20","Android"
"2013-05-25",1073,1369476186,"F","30","Android"
"2013-05-25",1074,1369476462,"F","20","iOS"
"2013-05-25",1075,1369476806,"M","30","iOS"
"2013-05-25",1076,1369477167,"F","50","Android"
"2013-05-25",1077,1369477517,"F","10","iOS"
"2013-05-25",1078,1369477903,"F","20","Android"
"2013-05-25",1079,1369478208,"M","10","iOS"
"2013-05-25",1080,1369478526,"F","20","Android"
"2013-05-25",1081,1369478859,"F","30","iOS"
"2013-05-25",1082,1369479132,"F","20","iOS"
"2013-05-25",1083,1369479438,"F","20","Android"
"2013-05-25",1084,1369479769,"F","50","Android"
"2013-05-25",1085,1369480143,"F","20","iOS"
"2013-05-25",1086,1369480415,"F","20","iOS"
"2013-05-25",1087,1369480705,"F","10","Android"
"2013-05-25",1088,1369481046,"F","40","Android"
"2013-05-25",1089,1369481343,"M","20","Android"
"2013-05-25",1090,1369481730,"M","30","iOS"
"2013-05-25",1091,1369482026,"F","40","iOS"
"2013-05-25",1092,1369482312,"F","50","Android"
"2013-05-25",1093,1369482549,"M","20","Android"
"2013-05-25",1094,1369482859,"M","20","iOS"
"2013-05-25",1095,1369483105,"F","20","iOS"
"2013-05-25",1096,1369483338,"M","20","iOS"
"2013-05-25",1097,1369483606,"M","30","Android"
"2013-05-25",1098,1369483824,"F","30","iOS"
"2013-05-25",1099,1369484083,"F","50","Android"
"2013-05-25",1100,1369484346,"M","20","Android"
"2013-05-25",1101,1369484604,"M","20","iOS"
"2013-05-25",1102,1369484880,"F","10","Android"
"2013-05-25",1103,1369485169,"M","10","Android"
"2013-05-25",1104,1369485446,"M","40","Android"
"2013-05-25",1105,1369485766,"M","20","Android"
"2013-05-25",1106,1369486024,"F","10","iOS"
"2013-05-25",1107,1369486305,"F","20","Android"
"2013-05-25",1108,1369486583,"F","20","Android"
"2013-05-25",1109,1369486784,"F","30","iOS"
"2013-05-25",1110,1369487098,"M","10","Android"
"2013-05-25",1111,1369487404,"M","30","iOS"
"2013-05-25",1112,1369487698,"F","10","iOS"
"2013-05-25",1113,1369487957,"F","30","Android"
"2013-05-25",1114,1369488215,"M","20","Android"
"2013-05-25",1115,1369488514,"M","10","iOS"
"2013-05-25",1116,1369488751,"M","30","iOS"
"2013-05-25",1117,1369489026,"F","20","iOS"
"2013-05-25",1118,1369489254,"M","30","iOS"
"2013-05-25",1119,1369489493,"M","20","Android"
"2013-05-25",1120,1369489758,"M","20","Android"
"2013-05-25",1121,1369490022,"M","30","iOS"
"2013-05-25",1122,1369490315,"F","40","iOS"
"2013-05-25",1123,1369490580,"M","30","Android"
"2013-05-25",1124,1369490830,"F","30","iOS"
"2013-05-25",1125,1369491116,"M","30","iOS"
"2013-05-25",1126,1369491392,"M","40","iOS"
"2013-05-25",1127,1369491681,"F","40","Android"
"2013-05-25",1128,1369491996,"M","20","iOS"
"2013-05-25",1129,1369492337,"M","10","Android"
"2013-05-25",1130,1369492636,"F","20","Android"
"2013-05-25",1131,1369492972,"F","20","Android"
"2013-05-25",1132,1369493308,"M","20","Android"
"2013-05-25",1133,1369493629,"F","20","Android"
"2013-05-25",1134,1369493939,"F","20","iOS"
"2013-05-26",1135,1369494327,"F","50","iOS"
"2013-05-26",1136,1369494718,"F","30","Android"
"2013-05-26",1137,1369495118,"M","20","Android"
"2013-05-26",1138,1369495498,"F","20","Android"
"2013-05-26",1139,1369495926,"M","10","Android"
"2013-05-26",1140,1369496359,"F","30","Android"
"2013-05-26",1141,1369496734,"F","50","Android"
"2013-05-26",1142,1369497144,"M","20","Android"
"2013-05-26",1143,1369497559,"F","20","iOS"
"2013-05-26",1144,1369498067,"F","50","iOS"
"2013-05-26",1145,1369498598,"F","10","Android"
"2013-05-26",1146,1369499180,"M","30","Android"
"2013-05-26",1147,1369499817,"M","50","Android"
"2013-05-26",1148,1369500340,"M","10","Android"
"2013-05-26",1149,1369500885,"M","30","iOS"
"2013-05-26",1150,1369501546,"F","30","Android"
"2013-05-26",1151,1369502258,"F","20","iOS"
"2013-05-26",1152,1369503036,"F","30","Android"
"2013-05-26",1153,1369503750,"M","10","iOS"
"2013-05-26",1154,1369504675,"M","20","iOS"
"2013-05-26",1155,1369505487,"F","40","iOS"
"2013-05-26",1156,1369506608,"M","40","Android"
"2013-05-26",1157,1369507708,"M","10","iOS"
"2013-05-26",1158,1369508955,"M","30","Android"
"2013-05-26",1159,1369510683,"F","50","Android"
"2013-05-26",1160,1369512511,"M","20","Android"
"2013-05-26",1161,1369514196,"M","10","Android"
"2013-05-26",1162,1369515682,"M","30","iOS"
"2013-05-26",1163,1369516852,"M","10","Android"
"2013-05-26",1164,1369517960,"M","20","Android"
"2013-05-26",1165,1369519107,"F","10","Android"
"2013-05-26",1166,1369520009,"M","40","Android"
"2013-05-26",1167,1369521441,"F","20","Android"
"2013-05-26",1168,1369522189,"F","30","Android"
"2013-05-26",1169,1369522794,"M","20","iOS"
"2013-05-26",1170,1369523368,"F","20","iOS"
"2013-05-26",1171,1369523948,"M","30","iOS"
"2013-05-26",1172,1369524555,"M","40","iOS"
"2013-05-26",1173,1369525053,"M","30","Android"
"2013-05-26",1174,1369525634,"M","30","Android"
"2013-05-26",1175,1369526064,"M","10","iOS"
"2013-05-26",1176,1369526590,"F","30","iOS"
"2013-05-26",1177,1369527120,"F","20","Android"
"2013-05-26",1178,1369527620,"M","40","Android"
"2013-05-26",1179,1369528095,"M","20","Android"
"2013-05-26",1180,1369528527,"M","10","Android"
"2013-05-26",1181,1369529003,"M","10","iOS"
"2013-05-26",1182,1369529462,"F","50","Android"
"2013-05-26",1183,1369529959,"F","10","iOS"
"2013-05-26",1184,1369530398,"F","20","Android"
"2013-05-26",1185,1369530879,"F","20","iOS"
"2013-05-26",1186,1369531379,"M","20","Android"
"2013-05-26",1187,1369531901,"F","20","Android"
"2013-05-26",1188,1369532341,"M","50","Android"
"2013-05-26",1189,1369532824,"F","50","iOS"
"2013-05-26",1190,1369533298,"F","20","iOS"
"2013-05-26",1191,1369533867,"M","10","Android"
"2013-05-26",1192,1369534461,"M","10","Android"
"2013-05-26",1193,1369534918,"M","20","Android"
"2013-05-26",1194,1369535482,"F","20","iOS"
"2013-05-26",1195,1369536062,"F","10","iOS"
"2013-05-26",1196,1369536530,"F","30","Android"
"2013-05-26",1197,1369536991,"F","20","iOS"
"2013-05-26",1198,1369537482,"F","30","Android"
"2013-05-26",1199,1369538109,"M","30","iOS"
"2013-05-26",1200,1369538631,"F","20","Android"
"2013-05-26",1201,1369539108,"F","30","iOS"
"2013-05-26",1202,1369539613,"F","10","iOS"
"2013-05-26",1203,1369540123,"F","30","iOS"
"2013-05-26",1204,1369540664,"F","20","Android"
"2013-05-26",1205,1369541127,"F","20","Android"
"2013-05-26",1206,1369541665,"M","20","iOS"
"2013-05-26",1207,1369542204,"M","30","iOS"
"2013-05-26",1208,1369542622,"M","20","iOS"
"2013-05-26",1209,1369543152,"M","30","iOS"
"2013-05-26",1210,1369543695,"M","10","Android"
"2013-05-26",1211,1369544209,"M","20","iOS"
"2013-05-26",1212,1369544765,"M","20","Android"
"2013-05-26",1213,1369545342,"M","20","Android"
"2013-05-26",1214,1369545958,"M","40","iOS"
"2013-05-26",1215,1369546464,"M","30","Android"
"2013-05-26",1216,1369546991,"M","30","iOS"
"2013-05-26",1217,1369547459,"M","10","iOS"
"2013-05-26",1218,1369547966,"F","10","iOS"
"2013-05-26",1219,1369548475,"F","40","iOS"
"2013-05-26",1220,1369548941,"F","10","Android"
"2013-05-26",1221,1369549360,"M","50","Android"
"2013-05-26",1222,1369549861,"F","20","iOS"
"2013-05-26",1223,1369550307,"F","50","Android"
"2013-05-26",1224,1369550726,"F","40","Android"
"2013-05-26",1225,1369551209,"F","20","Android"
"2013-05-26",1226,1369551654,"M","30","Android"
"2013-05-26",1227,1369552070,"M","30","Android"
"2013-05-26",1228,1369552514,"M","40","iOS"
"2013-05-26",1229,1369552962,"F","30","iOS"
"2013-05-26",1230,1369553504,"F","30","Android"
"2013-05-26",1231,1369553975,"M","20","Android"
"2013-05-26",1232,1369554384,"F","30","Android"
"2013-05-26",1233,1369554799,"F","40","iOS"
"2013-05-26",1234,1369555214,"F","10","iOS"
"2013-05-26",1235,1369555616,"F","20","Android"
"2013-05-26",1236,1369555969,"M","30","Android"
"2013-05-26",1237,1369556326,"M","40","iOS"
"2013-05-26",1238,1369556692,"M","40","iOS"
"2013-05-26",1239,1369557126,"F","20","Android"
"2013-05-26",1240,1369557497,"F","40","iOS"
"2013-05-26",1241,1369557805,"F","20","iOS"
"2013-05-26",1242,1369558113,"M","40","Android"
"2013-05-26",1243,1369558518,"F","30","iOS"
"2013-05-26",1244,1369558824,"F","50","Android"
"2013-05-26",1245,1369559220,"M","20","Android"
"2013-05-26",1246,1369559553,"M","30","Android"
"2013-05-26",1247,1369559822,"F","30","Android"
"2013-05-26",1248,1369560212,"F","40","Android"
"2013-05-26",1249,1369560566,"F","30","iOS"
"2013-05-26",1250,1369560936,"F","40","Android"
"2013-05-26",1251,1369561281,"F","30","iOS"
"2013-05-26",1252,1369561635,"F","50","iOS"
"2013-05-26",1253,1369562023,"F","30","iOS"
"2013-05-26",1254,1369562448,"M","10","iOS"
"2013-05-26",1255,1369562816,"F","20","Android"
"2013-05-26",1256,1369563215,"F","10","Android"
"2013-05-26",1257,1369563585,"F","10","iOS"
"2013-05-26",1258,1369563962,"M","10","iOS"
"2013-05-26",1259,1369564398,"M","20","Android"
"2013-05-26",1260,1369564794,"M","30","Android"
"2013-05-26",1261,1369565200,"F","20","Android"
"2013-05-26",1262,1369565573,"M","10","Android"
"2013-05-26",1263,1369566000,"F","30","Android"
"2013-05-26",1264,1369566441,"M","50","iOS"
"2013-05-26",1265,1369566862,"F","10","iOS"
"2013-05-26",1266,1369567219,"M","20","iOS"
"2013-05-26",1267,1369567583,"F","20","Android"
"2013-05-26",1268,1369567934,"M","20","iOS"
"2013-05-26",1269,1369568291,"F","20","iOS"
"2013-05-26",1270,1369568694,"M","30","Android"
"2013-05-26",1271,1369569004,"M","20","Android"
"2013-05-26",1272,1369569359,"F","30","Android"
"2013-05-26",1273,1369569662,"F","20","iOS"
"2013-05-26",1274,1369570038,"F","20","iOS"
"2013-05-26",1275,1369570364,"F","10","Android"
"2013-05-26",1276,1369570802,"M","30","iOS"
"2013-05-26",1277,1369571211,"M","30","iOS"
"2013-05-26",1278,1369571558,"F","30","Android"
"2013-05-26",1279,1369571842,"M","30","Android"
"2013-05-26",1280,1369572120,"M","20","iOS"
"2013-05-26",1281,1369572531,"M","10","iOS"
"2013-05-26",1282,1369572914,"F","30","iOS"
"2013-05-26",1283,1369573237,"F","30","iOS"
"2013-05-26",1284,1369573597,"F","20","iOS"
"2013-05-26",1285,1369573930,"M","20","iOS"
"2013-05-26",1286,1369574301,"F","20","Android"
"2013-05-26",1287,1369574593,"F","10","iOS"
"2013-05-26",1288,1369574948,"M","20","iOS"
"2013-05-26",1289,1369575318,"F","30","Android"
"2013-05-26",1290,1369575659,"F","50","iOS"
"2013-05-26",1291,1369575974,"M","20","Android"
"2013-05-26",1292,1369576331,"M","10","iOS"
"2013-05-26",1293,1369576700,"M","50","iOS"
"2013-05-26",1294,1369577089,"F","20","iOS"
"2013-05-26",1295,1369577503,"F","20","iOS"
"2013-05-26",1296,1369577920,"M","10","iOS"
"2013-05-26",1297,1369578316,"F","20","iOS"
"2013-05-26",1298,1369578718,"M","30","iOS"
"2013-05-26",1299,1369579091,"F","20","Android"
"2013-05-26",1300,1369579472,"M","10","iOS"
"2013-05-26",1301,1369579794,"F","30","iOS"
"2013-05-26",1302,1369580215,"M","20","Android"
"2013-05-27",1303,1369580683,"M","20","iOS"
"2013-05-27",1304,1369581142,"M","30","iOS"
"2013-05-27",1305,1369581650,"F","20","Android"
"2013-05-27",1306,1369582184,"F","20","iOS"
"2013-05-27",1307,1369582657,"F","10","iOS"
"2013-05-27",1308,1369583211,"F","20","iOS"
"2013-05-27",1309,1369583722,"M","20","iOS"
"2013-05-27",1310,1369584305,"F","20","Android"
"2013-05-27",1311,1369584902,"F","20","Android"
"2013-05-27",1312,1369585512,"M","40","iOS"
"2013-05-27",1313,1369586137,"M","20","Android"
"2013-05-27",1314,1369586893,"M","10","Android"
"2013-05-27",1315,1369587707,"F","20","Android"
"2013-05-27",1316,1369588657,"M","50","iOS"
"2013-05-27",1317,1369589687,"F","30","Android"
"2013-05-27",1318,1369591080,"F","20","iOS"
"2013-05-27",1319,1369592615,"M","20","iOS"
"2013-05-27",1320,1369595371,"F","30","Android"
"2013-05-27",1321,1369598439,"F","30","Android"
"2013-05-27",1322,1369601424,"F","20","Android"
"2013-05-27",1323,1369603714,"M","20","iOS"
"2013-05-27",1324,1369605616,"M","10","Android"
"2013-05-27",1325,1369606907,"F","40","iOS"
"2013-05-27",1326,1369608296,"F","30","iOS"
"2013-05-27",1327,1369609658,"F","20","Android"
"2013-05-27",1328,1369611121,"F","20","iOS"
"2013-05-27",1329,1369612392,"F","50","iOS"
"2013-05-27",1330,1369613710,"M","20","Android"
"2013-05-27",1331,1369614784,"M","50","iOS"
"2013-05-27",1332,1369615938,"F","30","iOS"
"2013-05-27",1333,1369617178,"M","40","iOS"
"2013-05-27",1334,1369618087,"M","10","iOS"
"2013-05-27",1335,1369619140,"F","20","Android"
"2013-05-27",1336,1369620312,"M","10","iOS"
"2013-05-27",1337,1369621321,"F","20","Android"
"2013-05-27",1338,1369622367,"M","30","Android"
"2013-05-27",1339,1369623222,"M","20","Android"
"2013-05-27",1340,1369624269,"F","10","iOS"
"2013-05-27",1341,1369625137,"F","20","Android"
"2013-05-27",1342,1369625857,"F","30","iOS"
"2013-05-27",1343,1369626624,"M","30","iOS"
"2013-05-27",1344,1369627454,"F","30","iOS"
"2013-05-27",1345,1369628249,"F","10","Android"
"2013-05-27",1346,1369629087,"M","10","Android"
"2013-05-27",1347,1369630013,"F","20","Android"
"2013-05-27",1348,1369631012,"F","20","Android"
"2013-05-27",1349,1369632018,"M","30","Android"
"2013-05-27",1350,1369632907,"F","20","iOS"
"2013-05-27",1351,1369633802,"M","20","iOS"
"2013-05-27",1352,1369634951,"M","30","iOS"
"2013-05-27",1353,1369635813,"F","20","iOS"
"2013-05-27",1354,1369636610,"M","30","iOS"
"2013-05-27",1355,1369637483,"F","30","Android"
"2013-05-27",1356,1369638277,"M","40","iOS"
"2013-05-27",1357,1369639094,"M","10","iOS"
"2013-05-27",1358,1369639757,"F","10","iOS"
"2013-05-27",1359,1369640589,"F","30","iOS"
"2013-05-27",1360,1369641306,"M","10","iOS"
"2013-05-27",1361,1369642023,"F","20","Android"
"2013-05-27",1362,1369642762,"F","30","Android"
"2013-05-27",1363,1369643351,"F","10","Android"
"2013-05-27",1364,1369644006,"F","30","Android"
"2013-05-27",1365,1369644758,"M","10","iOS"
"2013-05-27",1366,1369645413,"F","30","Android"
"2013-05-27",1367,1369646128,"F","10","iOS"
"2013-05-27",1368,1369646736,"F","10","iOS"
"2013-05-27",1369,1369647349,"F","20","Android"
"2013-05-27",1370,1369647921,"F","20","iOS"
"2013-05-27",1371,1369648478,"F","30","iOS"
"2013-05-27",1372,1369649099,"M","50","iOS"
"2013-05-27",1373,1369649710,"M","40","Android"
"2013-05-27",1374,1369650965,"F","30","Android"
"2013-05-27",1375,1369651540,"F","20","Android"
"2013-05-27",1376,1369652109,"F","20","iOS"
"2013-05-27",1377,1369652687,"M","40","iOS"
"2013-05-27",1378,1369653176,"F","30","iOS"
"2013-05-27",1379,1369653692,"M","20","Android"
"2013-05-27",1380,1369654159,"F","30","Android"
"2013-05-27",1381,1369654659,"M","20","iOS"
"2013-05-27",1382,1369655155,"M","10","Android"
"2013-05-27",1383,1369655627,"F","20","Android"
"2013-05-27",1384,1369656011,"M","30","iOS"
"2013-05-27",1385,1369656485,"F","30","iOS"
"2013-05-27",1386,1369656921,"F","20","iOS"
"2013-05-27",1387,1369657423,"F","40","iOS"
"2013-05-27",1388,1369657937,"F","30","iOS"
"2013-05-27",1389,1369658362,"F","30","Android"
"2013-05-27",1390,1369658780,"M","20","iOS"
"2013-05-27",1391,1369659192,"F","30","Android"
"2013-05-27",1392,1369659610,"M","10","Android"
"2013-05-27",1393,1369659972,"M","20","iOS"
"2013-05-27",1394,1369660377,"F","20","Android"
"2013-05-27",1395,1369660787,"M","10","iOS"
"2013-05-27",1396,1369661243,"M","20","Android"
"2013-05-27",1397,1369661686,"F","50","Android"
"2013-05-27",1398,1369662110,"M","40","iOS"
"2013-05-27",1399,1369662492,"F","30","Android"
"2013-05-27",1400,1369662929,"M","30","iOS"
"2013-05-27",1401,1369663399,"M","40","Android"
"2013-05-27",1402,1369663840,"F","10","Android"
"2013-05-27",1403,1369664235,"F","30","iOS"
"2013-05-27",1404,1369665193,"F","20","iOS"
"2013-05-27",1405,1369665624,"M","40","Android"
"2013-05-27",1406,1369666190,"F","30","Android"
"2013-05-27",1407,1369666694,"M","10","iOS"
"2013-05-28",1408,1369667208,"F","20","Android"
"2013-05-28",1409,1369667791,"M","20","iOS"
"2013-05-28",1410,1369668372,"F","10","Android"
"2013-05-28",1411,1369669138,"M","10","Android"
"2013-05-28",1412,1369670011,"M","20","iOS"
"2013-05-28",1413,1369670908,"F","10","Android"
"2013-05-28",1414,1369671748,"M","40","iOS"
"2013-05-28",1415,1369672697,"M","20","iOS"
"2013-05-28",1416,1369673870,"F","20","Android"
"2013-05-28",1417,1369675108,"F","20","Android"
"2013-05-28",1418,1369676906,"F","10","iOS"
"2013-05-28",1419,1369679044,"F","50","iOS"
"2013-05-28",1420,1369681271,"F","10","iOS"
"2013-05-28",1421,1369684447,"F","10","Android"
"2013-05-28",1422,1369687886,"F","40","iOS"
"2013-05-28",1423,1369690044,"M","30","Android"
"2013-05-28",1424,1369692194,"M","20","iOS"
"2013-05-28",1425,1369693516,"M","40","iOS"
"2013-05-28",1426,1369694995,"F","20","Android"
"2013-05-28",1427,1369696422,"M","30","iOS"
"2013-05-28",1428,1369697718,"M","30","Android"
"2013-05-28",1429,1369699541,"M","30","Android"
"2013-05-28",1430,1369701042,"F","20","iOS"
"2013-05-28",1431,1369702410,"F","20","iOS"
"2013-05-28",1432,1369703595,"F","20","Android"
"2013-05-28",1433,1369704840,"M","10","Android"
"2013-05-28",1434,1369706050,"M","20","Android"
"2013-05-28",1435,1369707344,"F","30","iOS"
"2013-05-28",1436,1369708324,"F","30","iOS"
"2013-05-28",1437,1369709433,"F","30","Android"
"2013-05-28",1438,1369710500,"M","40","iOS"
"2013-05-28",1439,1369711495,"M","30","iOS"
"2013-05-28",1440,1369712216,"M","50","iOS"
"2013-05-28",1441,1369713203,"F","10","iOS"
"2013-05-28",1442,1369714130,"M","30","iOS"
"2013-05-28",1443,1369715165,"M","20","iOS"
"2013-05-28",1444,1369716286,"M","20","Android"
"2013-05-28",1445,1369717442,"F","20","iOS"
"2013-05-28",1446,1369718682,"F","10","Android"
"2013-05-28",1447,1369719918,"F","20","iOS"
"2013-05-28",1448,1369720987,"F","40","Android"
"2013-05-28",1449,1369722138,"F","20","Android"
"2013-05-28",1450,1369723232,"M","40","Android"
"2013-05-28",1451,1369724339,"F","30","Android"
"2013-05-28",1452,1369725557,"F","30","iOS"
"2013-05-28",1453,1369726474,"M","30","Android"
"2013-05-28",1454,1369727504,"F","30","iOS"
"2013-05-28",1455,1369728323,"F","40","iOS"
"2013-05-28",1456,1369729109,"M","20","iOS"
"2013-05-28",1457,1369729831,"F","10","Android"
"2013-05-28",1458,1369730698,"F","10","iOS"
"2013-05-28",1459,1369731433,"F","20","iOS"
"2013-05-28",1460,1369732165,"M","50","Android"
"2013-05-28",1461,1369733562,"M","20","Android"
"2013-05-28",1462,1369734136,"F","30","Android"
"2013-05-28",1463,1369734944,"M","20","Android"
"2013-05-28",1464,1369735654,"M","40","iOS"
"2013-05-28",1465,1369736323,"F","30","iOS"
"2013-05-28",1466,1369736892,"M","10","Android"
"2013-05-28",1467,1369737590,"F","20","Android"
"2013-05-28",1468,1369738135,"M","10","Android"
"2013-05-28",1469,1369738754,"M","50","Android"
"2013-05-28",1470,1369739378,"F","50","Android"
"2013-05-28",1471,1369740025,"F","20","iOS"
"2013-05-28",1472,1369740657,"F","30","iOS"
"2013-05-28",1473,1369741190,"M","30","iOS"
"2013-05-28",1474,1369741734,"F","20","Android"
"2013-05-28",1475,1369742380,"F","20","iOS"
"2013-05-28",1476,1369742847,"F","20","iOS"
"2013-05-28",1477,1369743401,"M","10","iOS"
"2013-05-28",1478,1369743874,"M","40","iOS"
"2013-05-28",1479,1369744404,"F","30","iOS"
"2013-05-28",1480,1369744910,"M","20","Android"
"2013-05-28",1481,1369745438,"M","10","Android"
"2013-05-28",1482,1369746000,"M","10","Android"
"2013-05-28",1483,1369746543,"F","30","iOS"
"2013-05-28",1484,1369747043,"M","20","iOS"
"2013-05-28",1485,1369747575,"F","10","iOS"
"2013-05-28",1486,1369748152,"F","40","iOS"
"2013-05-28",1487,1369748586,"F","30","iOS"
"2013-05-28",1488,1369749177,"M","10","iOS"
"2013-05-28",1489,1369749679,"M","30","iOS"
"2013-05-28",1490,1369750161,"M","30","iOS"
"2013-05-28",1491,1369750725,"F","20","Android"
"2013-05-28",1492,1369751236,"M","30","Android"
"2013-05-28",1493,1369751706,"F","40","Android"
"2013-05-28",1494,1369752292,"M","30","iOS"
"2013-05-28",1495,1369752823,"F","30","Android"
"2013-05-29",1496,1369753564,"M","50","iOS"
"2013-05-29",1497,1369754211,"M","10","iOS"
"2013-05-29",1498,1369754875,"F","20","iOS"
"2013-05-29",1499,1369755791,"F","30","Android"
"2013-05-29",1500,1369756721,"F","50","iOS"
"2013-05-29",1501,1369757642,"F","30","iOS"
"2013-05-29",1502,1369758706,"F","10","Android"
"2013-05-29",1503,1369759801,"M","10","Android"
"2013-05-29",1504,1369761286,"M","20","Android"
"2013-05-29",1505,1369762942,"F","20","Android"
"2013-05-29",1506,1369765105,"M","20","iOS"
"2013-05-29",1507,1369768185,"F","30","Android"
"2013-05-29",1508,1369772119,"M","10","Android"
"2013-05-29",1509,1369775273,"F","50","Android"
"2013-05-29",1510,1369777936,"F","30","iOS"
"2013-05-29",1511,1369779643,"M","40","iOS"
"2013-05-29",1512,1369781111,"M","20","Android"
"2013-05-29",1513,1369782833,"M","10","iOS"
"2013-05-29",1514,1369784647,"F","10","iOS"
"2013-05-29",1515,1369786418,"M","50","iOS"
"2013-05-29",1516,1369788291,"M","50","iOS"
"2013-05-29",1517,1369789866,"M","20","iOS"
"2013-05-29",1518,1369791390,"M","40","Android"
"2013-05-29",1519,1369792846,"F","40","iOS"
"2013-05-29",1520,1369794560,"M","40","Android"
"2013-05-29",1521,1369796066,"F","30","Android"
"2013-05-29",1522,1369797371,"F","20","iOS"
"2013-05-29",1523,1369798671,"M","20","Android"
"2013-05-29",1524,1369799886,"M","10","Android"
"2013-05-29",1525,1369801135,"F","20","Android"
"2013-05-29",1526,1369802120,"M","20","Android"
"2013-05-29",1527,1369803611,"F","20","iOS"
"2013-05-29",1528,1369804925,"M","10","Android"
"2013-05-29",1529,1369806151,"F","10","iOS"
"2013-05-29",1530,1369807643,"M","30","iOS"
"2013-05-29",1531,1369808680,"M","50","iOS"
"2013-05-29",1532,1369809803,"M","30","iOS"
"2013-05-29",1533,1369810955,"M","20","Android"
"2013-05-29",1534,1369812180,"F","30","Android"
"2013-05-29",1535,1369813264,"F","20","iOS"
"2013-05-29",1536,1369814868,"M","30","Android"
"2013-05-29",1537,1369816299,"M","40","Android"
"2013-05-29",1538,1369817472,"F","30","iOS"
"2013-05-29",1539,1369818532,"F","40","iOS"
"2013-05-29",1540,1369819652,"M","40","Android"
"2013-05-29",1541,1369821409,"M","30","Android"
"2013-05-29",1542,1369822467,"M","10","Android"
"2013-05-29",1543,1369823548,"M","20","iOS"
"2013-05-29",1544,1369824660,"F","30","Android"
"2013-05-29",1545,1369825519,"M","10","Android"
"2013-05-29",1546,1369826678,"M","30","Android"
"2013-05-29",1547,1369827645,"F","40","iOS"
"2013-05-29",1548,1369828566,"M","10","Android"
"2013-05-29",1549,1369829339,"M","30","iOS"
"2013-05-29",1550,1369830187,"M","20","iOS"
"2013-05-29",1551,1369830997,"F","20","iOS"
"2013-05-29",1552,1369831768,"F","40","iOS"
"2013-05-29",1553,1369832627,"M","30","Android"
"2013-05-29",1554,1369833457,"F","10","iOS"
"2013-05-29",1555,1369834353,"M","30","iOS"
"2013-05-29",1556,1369835257,"M","20","iOS"
"2013-05-29",1557,1369836371,"M","30","Android"
"2013-05-29",1558,1369837219,"F","10","Android"
"2013-05-29",1559,1369838079,"M","30","iOS"
"2013-05-29",1560,1369839053,"F","30","iOS"
"2013-05-30",1561,1369840192,"F","20","Android"
"2013-05-30",1562,1369841316,"F","40","Android"
"2013-05-30",1563,1369842427,"F","20","Android"
"2013-05-30",1564,1369843581,"F","40","iOS"
"2013-05-30",1565,1369845433,"F","10","Android"
"2013-05-30",1566,1369848066,"F","30","Android"
"2013-05-30",1567,1369853549,"M","10","Android"
"2013-05-30",1568,1369860943,"F","30","Android"
"2013-05-30",1569,1369865063,"M","40","iOS"
"2013-05-30",1570,1369868885,"M","50","iOS"
"2013-05-30",1571,1369872946,"M","10","Android"
"2013-05-30",1572,1369876421,"M","10","Android"
"2013-05-30",1573,1369879602,"M","30","Android"
"2013-05-30",1574,1369882358,"M","20","iOS"
"2013-05-30",1575,1369884610,"M","30","Android"
"2013-05-30",1576,1369886706,"F","10","iOS"
"2013-05-30",1577,1369889117,"F","10","iOS"
"2013-05-30",1578,1369891697,"M","20","iOS"
"2013-05-30",1579,1369894388,"F","20","iOS"
"2013-05-30",1580,1369896225,"M","30","Android"
"2013-05-30",1581,1369898277,"F","30","iOS"
"2013-05-30",1582,1369899875,"F","30","Android"
"2013-05-30",1583,1369900608,"F","10","iOS"
"2013-05-30",1584,1369901215,"F","40","Android"
"2013-05-30",1585,1369901507,"M","50","Android"
"2013-05-30",1586,1369901767,"F","20","Android"
"2013-05-30",1587,1369902044,"M","20","iOS"
"2013-05-30",1588,1369902309,"M","20","iOS"
"2013-05-30",1589,1369902574,"M","10","Android"
"2013-05-30",1590,1369902848,"M","30","Android"
